X,Dam_Name,Continent,Lat,Long,Source,Flag,Article_source,ORD_FLOW,storage,up_area_sk,dem,underground,sgr_dk_rav,row_max_tmin,row_max_q
24387,Oak Mountain New Lake Dam,North America,33.33,-86.755,USGS,record,"Global Dam Tracker:A database of more than 46000dams with location,catchment,and attribute information",7,1.332160404,9.32637,185,232,0,22.5,145.4
21089,Sawmill Lake,North America,39.445,-120.6,USGS,record,"Global Dam Tracker:A database of more than 46001dams with location,catchment,and attribute information",6,3.74978484,44.6077,1872,596,252,12.1,127.2
22700,Shaver Lake,North America,37.145,-119.302,USGS,record,"Global Dam Tracker:A database of more than 46002dams with location,catchment,and attribute information",7,166.8691258,73.9344,1604,550,936,15.8,186.8
22077,Fall River Watershed Dam S-1,North America,37.772,-96.493,USGS,record,"Global Dam Tracker:A database of more than 46003dams with location,catchment,and attribute information",7,0.704318139,48.3797,405,201,58,22.3,8.6
18650,Otter Rapids,North America,45.90333,-89.32,USGS,record,"Global Dam Tracker:A database of more than 46004dams with location,catchment,and attribute information",5,52.15037936,1431.2,510,77,9,13,146.7
24073,Elm Fork Ws Scs Site 19 Dam,North America,33.6567,-97.3983,USGS,record,"Global Dam Tracker:A database of more than 46005dams with location,catchment,and attribute information",7,5.79736472,33.3991,303,143,42,26,6.8
20927,Wheeling Creek 3,North America,39.9611,-80.5236,USGS,record,"Global Dam Tracker:A database of more than 46006dams with location,catchment,and attribute information",6,0.27259949,191.22,382,280,29,17.5,107.1
19800,Agate,North America,42.41667,-122.78333,USGS,record,"Global Dam Tracker:A database of more than 46007dams with location,catchment,and attribute information",7,5.760360264,37.9038,795,336,191,14.8,5.9
21023,Swimming River Reservoir Dam,North America,40.31833,-74.11833,USGS,record,"Global Dam Tracker:A database of more than 46008dams with location,catchment,and attribute information",6,9.867854843,76.7343,36,85,27,20.8,131
22811,Blue Diamond-Lick Fork Dam,North America,37.02694,-83.14027,USGS,record,"Global Dam Tracker:A database of more than 46009dams with location,catchment,and attribute information",7,0.255330744,39.9322,512,508,99,17.9,234.5
18283,Clearwater,North America,47.73333,-95.20167,USGS,record,"Global Dam Tracker:A database of more than 46010dams with location,catchment,and attribute information",6,38.44762943,414.327,427,50,14,13.7,150.2
25117,Manatee Cooling Water Reservoir,North America,27.62,-82.32,USGS,record,"Global Dam Tracker:A database of more than 46011dams with location,catchment,and attribute information",7,28.37008267,24.1586,18,23,5,23.9,370.9
22351,Kentucky River Lock & Dam 4,North America,38.21,-84.87167,USGS,record,"Global Dam Tracker:A database of more than 46012dams with location,catchment,and attribute information",4,9.991203028,13799.1,235,164,16,19.7,184.1
21001,Georgetown Plant Freshwater Dam,North America,40.24,-80.94666,USGS,record,"Global Dam Tracker:A database of more than 46013dams with location,catchment,and attribute information",7,2.590311896,46.6916,348,194,29,18,151.6
20231,Indian Creek Watershed Site 2,North America,41.31694,-95.81722,USGS,record,"Global Dam Tracker:A database of more than 46014dams with location,catchment,and attribute information",7,0.567401653,0.161249,319,150,41,19.2,8.1
20680,West Leechburg Reservoir,North America,40.64167,-79.61833,USGS,record,"Global Dam Tracker:A database of more than 46015dams with location,catchment,and attribute information",5,0.209691915,4823.13,341,261,21,17.4,165.9
18020,Senator Young Dam,North America,48.75212,-98.01754,USGS,record,"Global Dam Tracker:A database of more than 46016dams with location,catchment,and attribute information",7,0.551736434,99.087,450,19,73,13.4,168.8
24612,Paluxy River Ws Scs Site 21 Dam,North America,32.1883,-97.96,USGS,record,"Global Dam Tracker:A database of more than 46017dams with location,catchment,and attribute information",7,0.894274345,43.435,338,219,58,25.8,6
24329,Proposed Mcelrath Subdivision,North America,33.01611,-83.74167,USGS,record,"Global Dam Tracker:A database of more than 46018dams with location,catchment,and attribute information",6,0.320705282,193.286,162,114,18,21.4,14.3
24775,Little River Closure Dam,North America,31.57833,-91.97833,USGS,record,"Global Dam Tracker:A database of more than 46019dams with location,catchment,and attribute information",6,0.05303972,57.7714,18,18,3,24.2,216.9
20616,Lake Buckhorn Dam,North America,40.46056,-81.90945,USGS,record,"Global Dam Tracker:A database of more than 46020dams with location,catchment,and attribute information",7,5.222562175,11.1028,315,240,139,17.6,190.4
23058,Santa Cruz Site 5 Dam,North America,36.0033,-105.9867,USGS,record,"Global Dam Tracker:A database of more than 46021dams with location,catchment,and attribute information",8,0.236828516,446.319,1956,551,112,14.9,5.9
20575,Martin Cull,North America,40.83167,-107.49667,USGS,record,"Global Dam Tracker:A database of more than 46022dams with location,catchment,and attribute information",8,0.308370464,19.6522,2134,341,368,9.8,5.7
18481,Red Rock Falls,North America,46.315,-83.2905,"AQUASTAT, GRanD, WRI",record,"Global Dam Tracker:A database of more than 46023dams with location,catchment,and attribute information",5,61.7,8997.54,244,205,20,12,333.1
24398,New Savannah Bluff Lock And Dam,North America,33.37333,-81.94167,USGS,record,"Global Dam Tracker:A database of more than 46024dams with location,catchment,and attribute information",4,14.32072434,19366.7,44,51,8,21.9,23.1
24674,Dolet Hills Make-Up Water Pond,North America,32.03,-93.58667,USGS,record,"Global Dam Tracker:A database of more than 46025dams with location,catchment,and attribute information",7,1.930399104,14.0143,79,81,23,23.2,77.9
21961,Ben Branch Dam,North America,38.56667,-91.79111,USGS,record,"Global Dam Tracker:A database of more than 46026dams with location,catchment,and attribute information",7,0.832600252,0.503625,234,224,56,20.2,114.2
23002,Fourche Creek Dam  1,North America,36.635,-91.05,USGS,record,"Global Dam Tracker:A database of more than 46027dams with location,catchment,and attribute information",7,0.671014129,26.1777,182,162,44,22.1,196.4
20144,Five In One,North America,41.98333,-91.66666,USGS,record,"Global Dam Tracker:A database of more than 46028dams with location,catchment,and attribute information",8,7.154194761,11.0074,247,100,0,19.6,24.9
20665,Russelton Slurry Pond No 3,North America,40.59917,-79.84,USGS,record,"Global Dam Tracker:A database of more than 46029dams with location,catchment,and attribute information",7,0.029603565,24.4376,332,215,71,17.5,164.1
18725,Willow Creek Dam,North America,45.35167,-119.545,USGS,record,"Global Dam Tracker:A database of more than 46030dams with location,catchment,and attribute information",7,5.336042506,112.993,926,1189,125,15.6,13.8
19818,Upper Rock Creek,North America,42.55611,-108.76389,USGS,record,"Global Dam Tracker:A database of more than 46031dams with location,catchment,and attribute information",7,3.453749195,23.5589,2485,714,261,6.6,49.9
18796,Saint Croix Falls,North America,45.412,-92.64716,USGS,record,"Global Dam Tracker:A database of more than 46032dams with location,catchment,and attribute information",4,10.97798851,16149.4,297,98,19,17,104.2
17742,Hart Jaune,North America,51.82875,-67.80375,"AQUASTAT, GRanD, WRI",record,"Global Dam Tracker:A database of more than 46033dams with location,catchment,and attribute information",4,2500,4570.84,693,71,51,9.3,407.1
23170,Muddy Fork Site 2,North America,36.00361,-94.41889,USGS,record,"Global Dam Tracker:A database of more than 46034dams with location,catchment,and attribute information",7,2.057447735,31.0948,399,257,68,23.3,99.8
22624,Kentucky River Lock & Dam 8,North America,37.745,-84.58667,USGS,record,"Global Dam Tracker:A database of more than 46035dams with location,catchment,and attribute information",4,10.73129214,11474.9,248,225,10,20.4,213.7
18578,Cold Springs,North America,45.87,-119.17,USGS,record,"Global Dam Tracker:A database of more than 46036dams with location,catchment,and attribute information",7,55.01205727,494.612,177,627,36,18.1,2.5
24630,Chambers Creek Ws Scs Site 74 Dam,North America,32.2333,-97.11,USGS,record,"Global Dam Tracker:A database of more than 46037dams with location,catchment,and attribute information",7,0.281233863,39.7816,209,93,34,26.8,5.1
23234,Mcclellan Creek Ws Scs Site 2 Dam,North America,35.2017,-101.0383,USGS,record,"Global Dam Tracker:A database of more than 46038dams with location,catchment,and attribute information",10,0.246696371,1148.51,982,216,24,21.2,5.2
17849,Chin Dam,North America,49.6756,-112.3446,"AQUASTAT, GRanD, WRI",record,"Global Dam Tracker:A database of more than 46039dams with location,catchment,and attribute information",7,209.7,278.317,923,305,25,12.8,6
24943,Smithers Lake Dam,North America,29.48,-95.63,USGS,record,"Global Dam Tracker:A database of more than 46040dams with location,catchment,and attribute information",7,23.12778479,12.3346,23,15,0,25.1,43.4
24625,Natural Dam,North America,32.2183,-101.625,USGS,record,"Global Dam Tracker:A database of more than 46041dams with location,catchment,and attribute information",7,67.29877003,4996.36,755,82,9,25.6,2.8
20635,Kettle Dam,North America,40.50667,-78.34834,USGS,record,"Global Dam Tracker:A database of more than 46042dams with location,catchment,and attribute information",7,0.711719031,7.34478,516,356,118,17.1,187.1
22852,Clyde,North America,36.6633,-96.105,USGS,record,"Global Dam Tracker:A database of more than 46043dams with location,catchment,and attribute information",7,0.074008911,15.3258,265,194,39,23.5,10.8
20378,Ft Charles Young,North America,41.33055,-79.84111,USGS,record,"Global Dam Tracker:A database of more than 46044dams with location,catchment,and attribute information",4,0.039385076,15705.1,410,559,5,15.9,217
22546,National Mines:Big Branch Dam,North America,37.38389,-82.80917,USGS,record,"Global Dam Tracker:A database of more than 46045dams with location,catchment,and attribute information",7,0.129515595,56.4821,428,559,64,18.4,153.6
22065,South Fork 5,North America,38.8,-79.0833,USGS,record,"Global Dam Tracker:A database of more than 46046dams with location,catchment,and attribute information",6,0.065374538,530.149,608,569,39,16.2,15.6
23206,Embudo Dam,North America,35.0983,-106.4733,USGS,record,"Global Dam Tracker:A database of more than 46047dams with location,catchment,and attribute information",8,0.419383831,10.7123,1738,812,298,16.8,3.8
20787,Barker,North America,39.96583,-105.48194,USGS,record,"Global Dam Tracker:A database of more than 46048dams with location,catchment,and attribute information",7,14.43173771,107.1,3026,784,302,7.9,5
20681,Spruce Run Reservoir Dam,North America,40.64667,-74.91333,USGS,record,"Global Dam Tracker:A database of more than 46049dams with location,catchment,and attribute information",6,41.53133407,109.386,197,303,119,18.6,112
18889,Hebgen Dam,North America,44.88167,-111.34666,USGS,record,"Global Dam Tracker:A database of more than 46050dams with location,catchment,and attribute information",7,476.1239962,78.4536,2397,482,372,6.8,210.8
17819,Highland,North America,50.55375,-121.18125,"AQUASTAT, GRanD",record,"Global Dam Tracker:A database of more than 46051dams with location,catchment,and attribute information",6,650,163.564,1435,432,405,11.1,45.2
19807,Pathfinder,North America,42.46833,-106.85333,USGS,record,"Global Dam Tracker:A database of more than 46052dams with location,catchment,and attribute information",5,1253.834306,27292.4,1859,870,66,13.5,3.5
21517,Sugar Loaf,North America,39.25167,-106.37334,USGS,record,"Global Dam Tracker:A database of more than 46053dams with location,catchment,and attribute information",7,159.6100851,75.6055,3417,589,92,4.7,45.8
20690,Lake Bloomington Dam,North America,40.6617,-88.9367,USGS,record,"Global Dam Tracker:A database of more than 46054dams with location,catchment,and attribute information",6,10.80530105,176.148,242,21,25,18.6,133.8
21942,South Fork No. 19,North America,38.4667,-79.3167,USGS,record,"Global Dam Tracker:A database of more than 46055dams with location,catchment,and attribute information",7,0.250396817,46.2422,786,417,85,16,31.2
17911,Roseau River Wldlf Mngment Area Pool No. 3,North America,48.95,-96.275,USGS,record,"Global Dam Tracker:A database of more than 46056dams with location,catchment,and attribute information",7,9.127765729,62.5317,313,7,2,12.7,217.7
24277,Denton Creek Ws Scs Site 23B Dam,North America,33.2667,-97.56,USGS,record,"Global Dam Tracker:A database of more than 46057dams with location,catchment,and attribute information",7,0.246696371,14.8921,285,233,49,26.2,7.2
22058,Quick Cr. Reservoir,North America,38.79111,-85.71,USGS,record,"Global Dam Tracker:A database of more than 46058dams with location,catchment,and attribute information",7,14.80178226,29.96,184,55,20,19.5,150.3
19452,Mendota Locks,North America,43.09488,-89.37025,USGS,record,"Global Dam Tracker:A database of more than 46059dams with location,catchment,and attribute information",7,162.8196049,16.6093,277,81,0,17,79.7
