"X","Dam_Name","Continent","Lat","Long","Source","Flag","Article_source","ORD_FLOW","Capacity","up_area_sk","row_min_ppt","sgr_dk_rav","row_min_tmax","row_max_aet","row_median_q","row_max_ppt","row_min_PDSI","row_min_soil","underground"
28741,"Candelaria","South America",-10.6162,-76.1804,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,4.7,276.334,13.6,218,13.2,84.7,3.6,300.9,-1.81,8,623
35145,"Linha Jacinto","South America",-27.50041667,-53.15791667,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",4,17,4380.63,33.8,13,18.6,106.6,29.65,267.6,-6.19,8.8,275
35838,"Rio Senguerr - Cierre Los Monos","South America",-46.00578133,-69.50161467,"http://www.mecon.gov.ar/","record","A global boom in hydropower dam construction",4,23.2,27688.3,3.8,8,7.7,30.6,0.4,32.2,-3.83,0.8,357
34023,"S<U+00E3>o Pedro","South America",-23.28118438,-47.24057554,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",4,2.16,6502.07,3.8,58,21.9,104.6,3.5,365,-4.26,6,299
34222,"Moinho","South America",-24.4181,-54.0271,"ANA","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,3.7,750.859,21.3,55,21.2,125.4,15.5,322.7,-7.22,6.2,250
35789,"Pullinque","South America",-39.5956,-72.2172,"http://globalenergyobservatory.org/geoid/44700","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,51.4,964.723,59.3,58,9.2,127,81.55,528.3,-3.7,141,286
32258,"Batalha","South America",-17.44323542,-47.34766377,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,0.96,362.601,0,147,25.7,114.5,2.7,395.3,-6.36,17.5,194
34066,"S?o Jo?o","South America",-23.11458333,-47.99375,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",7,9.6,145.047,2.3,44,23.6,112.5,3,309.4,-4.97,3.9,166
33671,"Lobo","South America",-22.16819278,-47.90294,"ANA","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,2,215.563,1.1,188,22.5,112.6,3.45,302.8,-5.36,5.6,163
33451,"S√£o Valentim","South America",-21.7433,-47.4189,"ANA","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,1.45,141.598,0.3,178,24.1,109.8,3.05,283.2,-5.35,6.1,302
28100,"Los Bancos","South America",0.01680533,-78.88763867,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",5,31.3,942.56,43.3,164,24.6,81.6,51.9,553.9,-3.15,41.6,398
35654,"Las Vertientes","South America",-33.5927,-70.4696,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,2,4985.09,2.3,109,13.5,59.4,0.8,94.5,-3.82,11.5,627
33768,"Canoas II","South America",-22.93798971,-50.2505192,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",4,72,39554.1,2,19,24,132.6,3.15,259.3,-7.15,3.6,214
28277,"macauba","South America",-4.20455,-55.2616,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,6.8,317.221,10.9,81,30.3,100.7,8.9,328.4,-3.29,77,218
33644,"Coura (Ex Dos Bragas)","South America",-22.23541667,-44.844444,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",6,1.01,59.2161,1.7,202,20.9,112.5,5,356.6,-2.71,14.6,470
33689,"Congonhal I","South America",-22.11535127,-44.83967248,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,1.816,85.689,1.1,467,22.1,108,4.8,349.5,-3.16,10.6,498
32898,"Armando de Abreu Rios","South America",-20.17822269,-42.48694951,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,0.12,430.079,0.9,54,25.1,119,2.25,481.4,-5.34,23.9,346
32260,"Juracitaba","South America",-17.4291665,-40.1041665,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",5,1.68,3977.02,11.1,16,25.9,111.5,2.35,363.3,-3.54,15,273
28536,"cachoeira_sao_jose","South America",-8.80189,-66.2103,"science","record","Reducing adverse impacts of Amazon hydropower expansion",4,29,5429.37,4.2,15,30.2,113.1,8.65,275.5,-4.51,137.4,36
29636,"A2E7","South America",-13.6001,-58.6584,"science","record","Reducing adverse impacts of Amazon hydropower expansion",5,4.45,1356.45,0.1,25,29.1,122.6,4.05,329,-5.04,37.1,51
32850,"Cachoeira Alta","South America",-20.27680207,-41.96356798,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,0.3024,332.399,2.7,42,23.8,119.6,2.5,370.9,-5.09,30.4,436
29535,"san-gaban_4","South America",-13.8094,-70.4811,"science","record","Reducing adverse impacts of Amazon hydropower expansion",4,256,2126.31,3,604,17.6,89.8,2.1,141.4,-1.42,12.6,788
33009,"Tabocas","South America",-19.86470508,-40.68327565,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",7,0.44,27.8533,10.4,357,24.9,124.4,2.15,354.3,-4.2,27.2,508
29583,"Pacobamba","South America",-13.4763,-73.1281,"science","record","Reducing adverse impacts of Amazon hydropower expansion",4,98.7,8087.02,2.6,589,26.3,126.4,1.9,239.1,-3.06,5.1,1184
31705,"Alto F®∫meas I","South America",-12.44087239,-45.16469832,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",5,10.65,6236.58,0,138,29.6,121.9,2.05,344.2,-3.53,53.8,137
31252,"Cachoeira Da On?a","South America",-8.43625,-35.60125,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",6,3.47,338.731,23.5,48,22.8,112,5.35,362.1,-1.5,44.4,271
29541,"San Gab®¢n I ","South America",-13.76126267,-70.46542933,"International Rivers, Fundaci?n Proteger, and ECOA. Dams in Amazonia, http://www.dams-info.org/","record","A global boom in hydropower dam construction",4,150,2276.19,5.8,662,18,86.4,2.45,150.5,-1.45,12.3,810
33283,"Usina da Cachoeira","South America",-21.12844452,-44.57112653,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,0.1,85.4639,0,61,23.1,116.6,3.55,486,-3.72,12.8,239
35818,"Dongo","South America",-42.5678,-73.8945,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,6,35.1195,76.5,340,6.7,94.2,80.9,290.3,-3.58,72.6,449
32913,"Monte Cuco","South America",-20.14791667,-51.90625,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",7,30,56.84,0.1,29,26,131.5,2.5,196.8,-8.74,4.7,197
29807,"bananal","South America",-14.6003,-54.7536,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,2.55,141.013,0,77,28.6,123.2,3.2,333,-5.53,11.3,111
29962,"Santa Rosa","South America",-16.1318,-68.1095,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,18,165.524,9.1,1240,17.5,102,2.1,115.3,-2.6,18.5,1182
32533,"Ferros","South America",-19.23083333,-43.07666667,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",5,16.6,3938.61,1.6,21,24.6,121.8,0.85,522,-5.67,39.2,398
34643,"S<U+00E3>o Domingos","South America",-26.58051181,-52.49611793,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",7,1,2270.36,49,149,19.2,144.9,85.3,376.2,-6.8,7.8,238
34675,"Rota das Arauc®¢rias","South America",-26.49027538,-51.7130014,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,1,191.856,25.4,52,16.8,133.3,84.45,278.5,-5.08,16.3,163
35692,"Chacayes","South America",-34.2755,-70.4523,"http://globalenergyobservatory.org/geoid/44567","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,111,1400.26,4.5,150,11.6,64.6,1.15,118.5,-4.27,11.8,683
34720,"Bituva","South America",-26.38734015,-49.66989188,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,0.552,321.813,11,40,17.3,114.6,66.5,233.3,-3.64,27,169
30067,"Alto Araguaia","South America",-17.29828698,-53.21880855,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",5,0.8,2103.23,0,19,26.1,127,1.8,263,-8.02,12.5,279
34701,"Jangada II","South America",-26.42841667,-51.29213889,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",5,1,879.995,21,25,17.4,130.4,81.55,254.5,-3.82,19.3,255
28843,"Huasahuasi_1","South America",-11.2597,-75.5968,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,10,268.261,4.5,719,17.6,70.7,1.95,168.3,-2.89,6.5,686
30239,"C?co","South America",-5.34486117,-45.08847217,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",4,13.7,14447.7,1.5,0,30.6,123.2,3,305,-5.46,58.6,167
29559,"Angel_2","South America",-13.6683,-70.522,"science","record","Reducing adverse impacts of Amazon hydropower expansion",5,19.9,303.448,7.3,1105,17.1,80.1,2.5,141.5,-1.64,11.8,839
33702,"Santana","South America",-22.07416667,-48.06222222,"ANA","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,4.32,768.731,1,76,23.3,115.6,3.2,288,-5.85,5.8,277
31583,"Vereda","South America",-11.09791667,-45.85208333,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",5,3.14,2097.76,0,30,29.6,109.2,2.75,244,-2.22,39.8,129
32681,"Pratinha","South America",-19.7327691,-46.30897584,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,0.163,57.574,0,109,23.6,107.1,3.35,478.9,-4.78,16,269
33395,"Cotegipe","South America",-21.87402733,-43.41986067,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",5,22.6,2317.24,2,42,23.4,111.2,3.8,391.9,-3.49,17.1,340
33005,"Peti","South America",-19.89353366,-43.36655949,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",5,9.4,722.202,1.5,255,23.5,112.9,2,548.2,-5.13,40.3,333
28291,"mangabeira","South America",-4.10102,-55.2954,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,6,369.245,11.1,30,30.6,103.5,8.7,332.9,-3.14,78.7,218
28022,"Gavio","South America",4.7247,-73.4831,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,1200,1344.3,19.3,770,21.9,99.6,106.5,353.3,2.25,125.9,601
35250,"Teodoro Schlickmann","South America",-28.23753831,-49.16275259,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",5,0.3,1051.8,19.6,19,19.5,123.6,35.05,220.1,-3.54,10.6,256
29229,"Fazenda Rancho Fundo","South America",-11.87883591,-56.29672144,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,0.167,126.833,0,22,30.8,135.1,4.65,392.6,-7.98,40.6,90
29222,"cachoeira_cachimbo_alto","South America",-11.9254,-62.1604,"science","record","Reducing adverse impacts of Amazon hydropower expansion",5,9.8,1410.13,0.2,34,29.3,115.4,4.8,318.4,-3.52,45.1,286
28287,"joacaba","South America",-4.13416,-55.2489,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,3,155.416,10.5,94,30.4,101.3,9,328.9,-3.16,77.8,243
35071,"Jo?o Eloi","South America",-27.71558333,-48.83858333,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",6,1.61,260.815,19.4,66,17.7,125.8,57.9,225.9,-2.36,40.7,389
35484,"Bugres","South America",-29.33322778,-50.69063611,"ANA, Aquastat","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,11.12,8.23336,68.1,372,15,128.3,81.75,344.1,-4.92,8.7,451
34288,"S<U+00E3>o Jorge","South America",-25.01997701,-50.06192443,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,2.3,374.651,14.5,38,18.8,110.5,33.25,252.1,-3.31,31.6,231
28207,"Negro","South America",-2.74922,-78.4215,"science","record","Reducing adverse impacts of Amazon hydropower expansion",5,97.67,685.616,46.7,523,22.5,85.3,72.85,267.3,3.06,78.8,622
35211,"Linha 11 Oeste","South America",-28.33671167,-54.02837833,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",4,13.6,3606.9,34.1,12,18.3,121,4.45,218.6,-7.96,7.3,191
34241,"Apertados","South America",-24.21,-53.32708333,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",4,135.5,17443.8,24.4,17,21.5,118.3,5.55,298.9,-7.75,6.2,218
32037,"Santa Cec®™lia","South America",-15.98222222,-55.37555556,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",7,3.5,47.0548,0,346,26.5,114.9,3.15,276.3,-6.07,13.7,324
29165,"cesar_filho","South America",-12.2706,-61.1863,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,6,397.661,0,77,29.7,112.9,3.3,294.7,-4.76,66.8,177
33069,"Fortaleza","South America",-20.65346667,-41.54236667,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",6,11,462.731,2,236,24.9,132.6,2.4,260.9,-4.46,26.5,374
28593,"machadinho_1","South America",-9.44373,-61.9807,"science","record","Reducing adverse impacts of Amazon hydropower expansion",7,10.5,4.65855,0.3,74,29.9,112.6,7.75,354.8,-6.21,101.3,78
32813,"Carnielli","South America",-20.36527778,-41.125,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",7,0.04,9.0555,7.7,115,21.2,123.1,2.95,296.5,-4.74,68.6,517
32930,"F","South America",-20.11691956,-43.86806136,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,3.972,180.536,0.7,247,23.7,114.8,2.5,519.4,-4.68,31.8,378
33381,"Pardo","South America",-21.91284725,-46.28753565,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,1.25,448.034,0.4,77,21.9,116.1,5.7,401,-3.69,11.8,279
29487,"castaman_1","South America",-13.0834,-60.6174,"science","record","Reducing adverse impacts of Amazon hydropower expansion",6,2,102.268,0.2,122,29.1,117.9,3.7,265,-5.62,66.4,191
28176,"Caluma Alto","South America",-1.5520835,-79.1770835,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",6,21,75.1037,4.8,475,23.2,81,2.9,349,-2.15,8.6,690
29242,"Morro De Arica","South America",-12.80387917,-75.89554583,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",5,200,4318.48,0,239,21.6,60.6,0.05,63.7,-1.51,1.2,961
28254,"Shincata","South America",-3.49430533,-79.00986133,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",6,14.9,134.349,42.7,1959,14.7,77.6,15.1,203.9,4.29,122.1,374
34390,"Pinhal Ralo","South America",-25.59791667,-51.75,"http://sigel.aneel.gov.br/sigel.html","record","A global boom in hydropower dam construction",5,5.7,1070.76,24.2,40,18.3,132.6,73.05,248.8,-6.19,20.8,189
29722,"Ronuro","South America",-14.19996972,-54.65000664,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",7,1.04,7.28363,0,37,28.9,120.9,3.3,352.2,-6.77,19.2,171
35799,"Pichilonco","South America",-40.329,-72.3226,"http://datasets.wri.org/dataset/globalpowerplantdatabase","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,1,9.65187,61.7,1339,10.5,132.6,76.5,450.6,-3.35,134.1,481
34329,"Cabe<U+00E7>a de Pato","South America",-24.82287111,-51.4472992,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",6,1.6,301.837,21.3,97,19.9,119.8,18.4,291.5,-6.33,15.5,318
29294,"S<U+00E3>o Salvador","South America",-12.80843539,-48.23817967,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",3,243.2,63839,0,7,29.9,113.2,2.8,348.9,-5.36,31.7,168
34960,"Ressaca II","South America",-26.88403626,-52.13727539,"ANEEL,IBGE,ICMBio","record","Safeguarding migratory fish via strategic planning of future small hydropower in Brazil",7,0.4,22.2131,45.7,360,18.1,145.8,81.95,331.8,-6.57,7.9,489
29646,"A2E8","South America",-13.5181,-58.6252,"science","record","Reducing adverse impacts of Amazon hydropower expansion",5,3.32,1511.48,0.1,15,29.2,122.4,4,318,-5.14,40.3,48
